is_canceled,group_lead_time,group_stays_in_nights,group_adults,Children_sino,Babies_sino,country,distribution_channel,is_repeated_guest,Previous_cancellations_SiNo
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,2,0,0,137,3,0,1
1,150,2,3,0,0,137,3,0,1
1,150,2,1,0,0,137,3,0,1
1,150,2,1,0,0,137,3,0,1
1,150,2,1,0,0,137,3,0,1
1,150,2,1,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,7,2,0,0,137,3,0,1
1,150,8,2,0,0,137,3,0,1
1,200,3,2,0,0,137,3,0,1
1,200,2,1,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,1,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,1,0,0,137,3,0,1
1,201,2,1,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,1,0,0,137,3,0,1
1,201,2,1,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,1,0,0,137,3,0,1
1,201,3,1,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,200,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,150,3,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
0,20,2,2,0,0,137,2,1,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,201,2,2,0,0,137,3,0,1
1,10,2,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
1,10,1,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,20,1,1,0,0,137,2,1,1
0,10,6,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,20,3,1,0,0,137,2,1,1
0,10,4,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,20,4,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,4,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
1,10,2,1,0,0,137,2,1,1
0,10,7,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,1,2,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,20,3,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
1,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,4,1,0,0,137,2,1,1
0,10,10,1,0,0,137,2,1,1
0,10,4,1,0,0,137,2,1,1
1,10,1,1,0,0,137,2,1,1
0,20,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,8,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,5,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,20,1,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,20,3,1,0,0,137,2,1,1
1,10,2,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,20,3,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,4,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,2,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,3,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
1,200,1,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
0,10,1,1,0,0,137,2,1,1
1,10,1,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,1,1,0,0,137,2,1,1
0,10,1,2,0,0,137,2,1,1
1,200,4,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,1,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,1,2,0,0,137,3,0,1
1,201,5,2,0,0,137,3,0,1
1,201,5,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
1,10,1,2,0,0,137,3,1,1
1,201,6,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,2,0,0,137,3,0,1
1,201,3,1,0,0,137,3,0,1
1,201,6,2,0,0,137,3,0,1
0,10,1,2,0,0,137,1,1,1
1,10,1,1,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
1,10,1,1,0,0,137,2,1,1
0,10,1,2,0,0,137,1,1,1
0,10,1,1,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
0,10,2,1,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
1,10,2,1,0,0,137,1,1,1
0,10,1,1,0,0,137,1,1,1
0,10,1,1,0,0,137,1,1,1
0,10,1,1,0,0,137,1,1,1
0,10,1,1,0,0,137,1,1,1
0,10,1,2,0,0,137,1,1,1
0,10,2,2,0,0,137,1,1,1
1,201,5,2,0,0,137,3,0,1
1,201,5,2,0,0,137,3,0,1
1,201,5,2,0,0,137,3,0,1
1,201,5,2,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,40,2,2,0,0,137,1,0,1
1,60,3,2,0,0,137,3,0,1
1,40,3,2,0,0,137,3,0,1
1,40,5,1,0,0,137,3,0,1
1,10,4,2,1,0,137,3,0,1
1,30,2,2,0,0,137,3,0,1
1,10,4,2,0,0,137,3,0,1
1,10,1,1,0,0,137,3,0,1
1,10,1,1,0,0,137,3,0,1
1,10,1,2,0,0,137,3,0,1
1,10,1,2,0,0,137,3,0,1
1,10,2,2,0,0,137,3,0,1
1,40,3,2,0,0,137,3,0,1
1,20,7,1,0,0,137,3,1,1
1,70,4,2,0,0,137,3,0,1
1,10,2,2,0,0,137,3,0,1
1,10,9,2,0,0,137,3,0,1
1,10,4,2,0,0,137,3,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,2,0,0,137,2,0,1
1,10,2,1,0,0,137,2,0,1
1,10,2,1,0,0,137,2,0,1
1,10,2,1,0,0,137,2,0,1
1,10,2,1,0,0,137,2,0,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,2,0,0,137,2,1,1
1,10,2,1,0,0,137,2,1,1
1,40,4,2,0,0,137,3,0,1
1,40,4,2,0,0,137,3,0,1
1,50,7,2,0,0,137,3,0,1
1,80,4,2,0,0,137,3,0,1
1,50,5,2,0,0,137,3,0,1
1,40,2,2,0,0,137,3,0,1
1,10,1,1,0,0,137,3,0,1
1,10,5,2,0,0,137,3,1,1
1,10,3,2,0,0,137,1,0,1
1,10,3,2,0,0,137,1,0,1
1,150,2,3,0,0,137,3,0,1
1,20,3,2,0,0,137,3,0,1
1,40,4,2,0,0,137,3,0,1
1,40,4,2,0,0,137,3,0,1
1,150,4,2,0,0,137,3,0,1
1,150,4,2,0,1,137,3,0,1
1,150,4,2,1,0,137,3,0,1
1,150,4,2,1,0,137,3,0,1
0,70,6,2,0,0,57,1,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,200,2,2,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,2,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,20,3,1,0,0,137,3,1,1
1,80,3,2,0,0,137,3,0,1
1,30,1,2,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,30,1,1,0,0,137,1,0,1
1,100,1,2,0,0,137,3,0,1
1,100,1,3,0,0,137,3,0,1
1,30,2,2,0,0,137,3,0,1
1,20,2,3,0,0,137,3,0,1
1,30,3,2,1,0,137,3,0,1
1,20,1,2,0,0,137,3,0,1
1,20,1,1,0,0,137,3,0,1
1,10,1,1,0,0,137,3,0,1
1,10,4,2,0,0,137,3,0,1
1,20,3,2,0,0,137,3,0,1
1,40,4,2,0,0,137,3,0,1
1,20,5,1,0,0,137,3,0,1
1,10,5,1,0,0,137,3,1,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
1,201,1,1,0,0,137,3,0,1
